1,1,0.0,11.4,17.86,30.450000000000003,1,1,1.0
1,2,52.03,61.17,125.16,57.56,1,1,1.0
1,3,88.8,0.03,229.52999999999997,62.03,1,1,1.0
1,4,312.1,0.0,397.79999999999995,114.05,1,1,1.0
2,1,0.0,12.5,10.4,29.35,1,1,1.0
2,2,34.94,55.6,119.96000000000001,56.82,1,1,1.0
2,3,88.8,0.03,229.52999999999997,62.03,1,1,1.0
2,4,311.6,0.0,396.29999999999995,114.05,1,1,1.0
3,2,18.6,53.7,113.6,53.14999999999999,1,1,1.0
3,3,88.8,0.03,229.52999999999997,62.03,1,1,1.0
3,4,311.6,0.0,395.79999999999995,114.05,1,1,1.0
4,2,1.52,51.1,109.88000000000001,52.410000000000004,1,1,1.0
4,3,88.8,0.03,229.52999999999997,62.03,1,1,1.0
4,4,309.1,0.0,397.29999999999995,114.05,1,1,1.0
5,2,0.4,47.0,95.39999999999999,53.16,1,1,1.0
5,3,88.8,0.03,229.52999999999997,62.03,1,1,1.0
5,4,308.11,0.0,396.79999999999995,114.05,1,1,1.0
6,2,0.86,44.0,73.87,54.68000000000001,1,1,1.0
6,3,88.8,0.03,229.52999999999997,62.03,1,1,1.0
6,4,307.61,0.0,396.79999999999995,114.05,1,1,1.0
7,2,0.43,40.13,57.97,53.37,1,1,1.0
7,3,88.8,0.03,229.52999999999997,62.03,1,1,1.0
7,4,307.11,0.0,396.79999999999995,114.05,1,1,1.0
8,2,0.0,37.12,42.5,52.080000000000005,1,1,1.0
8,3,88.8,0.03,229.52999999999997,62.03,1,1,1.0
8,4,307.04,0.0,396.8,114.04,1,1,1.0
9,2,0.0,37.12,26.6,51.68,1,1,1.0
9,3,88.8,0.03,229.52999999999997,62.03,1,1,1.0
9,4,306.97,0.0,396.79999999999995,114.03,1,1,1.0
10,2,0.0,39.7,12.8,46.099999999999994,1,1,1.0
10,3,88.8,0.03,229.52999999999997,62.03,1,1,1.0
10,4,306.91,0.0,396.8,114.01,1,1,1.0
10,5,916.18,180.54,43.82000000000005,93.18000000000004,1,1,1.0
11,3,88.8,0.03,229.52999999999997,62.03,1,1,1.0
11,4,306.84,0.0,396.8,114.0,1,1,1.0
11,5,866.1,175.92,93.89999999999998,90.88000000000002,1,1,1.0
12,3,88.8,0.03,229.52999999999997,62.03,1,1,1.0
12,4,306.77,0.0,396.80000000000007,113.99,1,1,1.0
12,5,823.0,170.52,137.0,90.87999999999997,1,1,1.0
13,3,88.8,0.03,229.52999999999997,62.03,1,1,1.0
13,4,306.7,0.0,396.8,113.97,1,1,1.0
13,5,776.02,158.2,183.98000000000002,100.12,1,1,1.0
14,3,88.8,0.03,229.52999999999997,62.03,1,1,1.0
14,4,306.63,0.0,396.79999999999995,113.96,1,1,1.0
14,5,735.2,149.0,224.79999999999995,118.60000000000002,1,1,1.0
14,6,0.24,169.9,20.490000000000002,63.26999999999998,1,1,1.0
15,3,88.8,0.03,229.52999999999997,62.03,1,1,1.0
15,4,306.56,0.0,396.8,113.94,1,1,1.0
15,5,695.9,140.5,264.1,120.89999999999998,1,1,1.0
15,6,1.13,162.77,35.669999999999995,78.42999999999998,1,1,1.0
16,3,88.8,0.03,229.52999999999997,62.03,1,1,1.0
16,4,306.5,0.0,396.79999999999995,113.93,1,1,1.0
16,5,657.39,131.26,264.1,120.9,1,1,1.0
16,6,1.13,162.77,55.269999999999996,94.42999999999998,1,1,1.0
17,3,88.8,0.03,229.52999999999997,62.03,1,1,1.0
17,4,306.43,0.0,396.8,113.92,1,1,1.0
17,5,621.2,128.18,264.0899999999999,113.22,1,1,1.0
17,6,1.13,162.77,73.97,106.92999999999998,1,1,1.0
18,3,88.8,0.03,229.52999999999997,62.03,1,1,1.0
18,4,306.36,0.0,396.79999999999995,113.9,1,1,1.0
18,5,580.38,118.17,264.1,113.21999999999998,1,1,1.0
18,6,0.24,162.77,94.46000000000001,120.33000000000001,1,1,1.0
19,3,88.8,0.03,229.52999999999997,62.03,1,1,1.0
19,4,306.29,0.0,396.8,113.89,1,1,1.0
19,5,545.72,110.46,251.77999999999997,110.14,1,1,1.0
19,6,0.24,171.7,120.26,126.5,1,1,1.0
20,3,88.8,0.03,229.52999999999997,62.03,1,1,1.0
20,4,306.22,0.0,396.79999999999995,113.88,1,1,1.0
20,5,517.99,105.84,236.40999999999997,105.56,1,1,1.0
20,6,0.24,171.7,143.45999999999998,137.2,1,1,1.0
21,3,88.8,0.03,229.52999999999997,62.03,1,1,1.0
21,4,306.15,0.0,396.80000000000007,113.86,1,1,1.0
21,5,487.19,102.76,227.20999999999998,102.43999999999998,1,1,1.0
21,6,0.24,186.8,169.26,137.2,1,1,1.0
22,3,88.8,0.03,229.52999999999997,62.03,1,1,1.0
22,4,306.08,0.0,396.8,113.85,1,1,1.0
22,5,454.84,95.06,221.86000000000007,100.94,1,1,1.0
22,6,0.24,195.7,196.85999999999999,140.8,1,1,1.0
23,3,88.8,0.03,229.52999999999997,62.03,1,1,1.0
23,4,306.02,0.0,396.80000000000007,113.83,1,1,1.0
23,5,424.81,92.75,215.69,98.65,1,1,1.0
23,6,11.82,206.4,216.48000000000002,143.49999999999997,1,1,1.0
24,3,88.8,0.03,229.52999999999997,62.03,1,1,1.0
24,4,305.95,0.0,396.8,113.82,1,1,1.0
24,5,398.62,87.4,209.58000000000004,95.5,1,1,1.0
24,6,35.88,213.53,225.42000000000002,156.86999999999998,1,1,1.0
25,3,88.8,0.03,229.52999999999997,62.03,1,1,1.0
25,4,305.88,0.0,396.79999999999995,113.81,1,1,1.0
25,5,376.29,84.3,196.50999999999993,88.60000000000001,1,1,1.0
25,6,59.94,221.55,238.76,169.34999999999997,1,1,1.0
26,3,88.8,0.03,229.52999999999997,62.03,1,1,1.0
26,4,305.81,0.0,396.8,113.79,1,1,1.0
26,5,354.72,79.68,187.27999999999997,84.72,1,1,1.0
26,6,88.46,232.24,249.44,179.15999999999997,1,1,1.0
27,3,88.8,0.03,229.52999999999997,62.03,1,1,1.0
27,4,305.74,0.0,396.79999999999995,113.78,1,1,1.0
27,5,325.46,77.37,187.27000000000004,84.72,1,1,1.0
27,6,113.41,245.61,272.59000000000003,190.78999999999996,1,1,1.0
28,3,88.8,0.03,229.52999999999997,62.03,1,1,1.0
28,4,305.67,0.0,396.8,113.77,1,1,1.0
28,5,307.74,74.29,179.56,79.30999999999999,1,1,1.0
28,6,141.92,257.19,293.98,205.01,1,1,1.0
29,3,88.8,0.03,229.52999999999997,62.03,1,1,1.0
29,4,305.6,0.0,396.80999999999995,113.75,1,1,1.0
29,5,285.41,69.67,173.39,79.33,1,1,1.0
29,6,175.78,272.34,316.22,215.66000000000003,1,1,1.0
29,7,910.04,172.57,49.00999999999999,80.20000000000002,1,1,1.0
30,3,88.8,0.03,229.52999999999997,62.03,1,1,1.0
30,4,305.54,0.0,396.8,113.74,1,1,1.0
30,5,266.92,69.67,167.97999999999996,76.23,1,1,1.0
30,6,210.53,283.93,348.27,237.96999999999997,1,1,1.0
30,7,861.5,168.71,98.5,76.28999999999999,1,1,1.0
31,3,88.8,0.03,229.52999999999997,62.03,1,1,1.0
31,4,305.47,0.0,396.79999999999995,113.73,1,1,1.0
31,5,243.82,65.05,167.98000000000002,76.23,1,1,1.0
31,6,252.42,292.84,377.68000000000006,247.16000000000003,1,1,1.0
31,7,815.1,155.82,144.89999999999998,83.98000000000002,1,1,1.0
32,3,88.8,0.03,229.52999999999997,62.03,1,1,1.0
32,4,305.4,0.0,396.80000000000007,113.71,1,1,1.0
